state,year,sex,race,deaths,population,crude_rate,age_adjusted_rate,years_pll
Ohio,2020,Males,Asian,13**,149218,8.71**,8.76**,391
Ohio,2020,Females,White,273,4843100,5.64,5.5,"5,531"
Ohio,2020,Females,Black,26,807355,3.22,3.3,873
Ohio,2020,Females,HI Native / Pacific Islander,0**,3763,0.00**,0.00**,
Ohio,2019,Males,White,"1,300",4694002,27.7,26.71,"24,661"
Ohio,2019,Males,Black,123,733643,16.77,17.24,"3,350"
Ohio,2019,Males,Asian,19**,144225,13.17**,13.37**,391
Ohio,2019,Males,More than One Race,10**,140700,7.11**,9.96**,301
Ohio,2019,Females,White,322,4849017,6.64,6.63,"6,774"
Ohio,2019,Females,Black,24,796423,3.01,2.97,724
Ohio,2019,Females,HI Native / Pacific Islander,0**,3597,0.00**,0.00**,
Ohio,2018,Males,White,"1,312",4700372,27.91,26.68,"24,909"
Ohio,2018,Males,Black,120,727921,16.49,16.84,"3,850"
Ohio,2018,Males,Asian,13**,139058,9.35**,8.93**,383
Ohio,2018,Males,HI Native / Pacific Islander,0**,3750,0.00**,0.00**,
Ohio,2018,Females,White,354,4857215,7.29,7.04,"6,955"
Ohio,2018,Females,Black,31,791240,3.92,3.84,869
Ohio,2018,Females,American Indian / Alaska Native,0**,16401,0.00**,0.00**,
Ohio,2018,Females,HI Native / Pacific Islander,0**,3456,0.00**,0.00**,
Ohio,2018,Females,More than One Race,0**,139319,0.00**,0.00**,
Oklahoma,2023,Males,White,575,1470995,39.09,37.3,"10,807"
Oklahoma,2023,Males,Black,33,162319,20.33,19.7,976
Oklahoma,2023,Males,American Indian / Alaska Native,60,191885,31.27,33.18,"1,619"
Oklahoma,2023,Males,More than One Race,42,135134,31.08,42.53,"1,252"
Oklahoma,2023,Females,White,137,1483237,9.24,8.77,"2,656"
Oklahoma,2023,Females,Black,11**,159008,6.92**,6.27**,437
Oklahoma,2023,Females,American Indian / Alaska Native,13**,195010,6.67**,6.86**,400
Oklahoma,2023,Females,HI Native / Pacific Islander,0**,4980,0.00**,0.00**,
Oklahoma,2023,Females,More than One Race,10**,139009,7.19**,8.49**,271
Oklahoma,2022,Males,White,548,1463574,37.44,35.82,"9,913"
Oklahoma,2022,Males,Black,42,160478,26.17,26.56,"1,268"
Oklahoma,2022,Males,American Indian / Alaska Native,67,189804,35.3,41.37,"1,581"
Oklahoma,2022,Males,More than One Race,39,131858,29.58,46.14,"1,042"
Oklahoma,2022,Females,White,129,1474698,8.75,8.72,"2,600"
Oklahoma,2022,Females,American Indian / Alaska Native,17**,192621,8.83**,8.97**,562
Oklahoma,2022,Females,HI Native / Pacific Islander,0**,4785,0.00**,0.00**,
Oklahoma,2021,Males,White,551,1459807,37.75,36.8,"10,672"
Oklahoma,2021,Males,Black,34,159175,21.36,20.49,"1,016"
Oklahoma,2021,Males,American Indian / Alaska Native,82,188180,43.58,47.32,"2,208"
Oklahoma,2021,Males,More than One Race,28,128823,21.74,28.77,851
Oklahoma,2021,Females,White,135,1468012,9.2,9.1,"2,653"
Oklahoma,2021,Females,American Indian / Alaska Native,17**,190414,8.93**,9.11**,591
Oklahoma,2021,Females,HI Native / Pacific Islander,0**,4571,0.00**,0.00**,
Oklahoma,2021,Females,More than One Race,12**,132763,9.04**,9.21**,428
Oklahoma,2020,Males,White,544,1456017,37.36,36.1,"10,420"
Oklahoma,2020,Males,Black,39,157196,24.81,22.6,"1,268"
Oklahoma,2020,Males,American Indian / Alaska Native,68,186066,36.55,39.36,"2,093"
Oklahoma,2020,Males,More than One Race,29,126033,23.01,29.42,844
Oklahoma,2020,Females,White,142,1462496,9.71,9.84,"3,141"
Oklahoma,2020,Females,American Indian / Alaska Native,20**,188364,10.62**,10.72**,750
Oklahoma,2019,Males,White,537,1446505,37.12,35.67,"10,406"
Oklahoma,2019,Males,Black,37,154369,23.97,23.59,"1,166"
Oklahoma,2019,Males,American Indian / Alaska Native,48,188446,25.47,27.87,"1,245"
Oklahoma,2019,Males,More than One Race,24,122589,19.58,28.06,653
Oklahoma,2019,Females,White,131,1472303,8.9,8.72,"2,782"
Oklahoma,2019,Females,American Indian / Alaska Native,16**,192697,8.30**,8.67**,471
Oklahoma,2019,Females,HI Native / Pacific Islander,0**,4178,0.00**,0.00**,
Oklahoma,2018,Males,White,513,1444581,35.51,34.35,"10,245"
Oklahoma,2018,Males,Black,26,153169,16.98,16.31,866
Oklahoma,2018,Males,American Indian / Alaska Native,47,187322,25.09,28.56,"1,154"
Oklahoma,2018,Males,More than One Race,28,119824,23.37,29.24,756
Oklahoma,2018,Females,White,137,1469460,9.32,9.13,"2,580"
Oklahoma,2018,Females,American Indian / Alaska Native,18**,191257,9.41**,9.61**,564
Oklahoma,2018,Females,Asian,0**,48742,0.00**,0.00**,
Oklahoma,2018,Females,HI Native / Pacific Islander,0**,3957,0.00**,0.00**,
Oregon,2023,Males,White,621,1805109,34.4,31.67,"11,125"
Oregon,2023,Males,Black,18**,55179,32.62**,28.46**,532
Oregon,2023,Males,American Indian / Alaska Native,12**,41420,28.97**,28.38**,348
Oregon,2023,Males,Asian,10**,102931,9.72**,10.52**,265
Oregon,2023,Males,More than One Race,18**,92799,19.40**,20.09**,590
Oregon,2023,Females,White,180,1819156,9.9,8.95,"3,068"
Oregon,2023,Females,HI Native / Pacific Islander,0**,10368,0.00**,0.00**,
Oregon,2022,Males,White,634,1814455,34.94,32.16,"11,112"
Oregon,2022,Males,Black,13**,53918,24.11**,21.34**,425
Oregon,2022,Males,American Indian / Alaska Native,11**,41125,26.75**,27.81**,252
Oregon,2022,Males,Asian,16**,101177,15.81**,15.08**,449
Oregon,2022,Males,More than One Race,14**,91215,15.35**,16.84**,458
Oregon,2022,Females,White,175,1825964,9.58,8.82,"3,149"
Oregon,2022,Females,Black,0**,45282,0.00**,0.00**,
Oregon,2021,Males,White,645,1830284,35.24,32.54,"11,402"
Oregon,2021,Males,Black,10**,52722,18.97**,17.16**,374
Oregon,2021,Males,More than One Race,16**,89560,17.87**,19.82**,499
Oregon,2021,Females,White,182,1838202,9.9,8.93,"3,155"
Oregon,2021,Females,HI Native / Pacific Islander,0**,9917,0.00**,0.00**,
Oregon,2020,Males,White,626,1830667,34.2,31.84,"11,464"
Oregon,2020,Males,Asian,12**,97103,12.36**,10.66**,371
Oregon,2020,Males,More than One Race,16**,87246,18.34**,18.75**,535
Oregon,2020,Females,White,156,1837317,8.49,7.63,"2,572"
Oregon,2020,Females,Black,0**,43447,0.00**,0.00**,
Oregon,2020,Females,HI Native / Pacific Islander,0**,9756,0.00**,0.00**,
Oregon,2019,Males,White,632,1810398,34.91,32.69,"11,994"
Oregon,2019,Males,American Indian / Alaska Native,11**,39653,27.74**,27.05**,327
Oregon,2019,Males,Asian,13**,95227,13.65**,13.34**,220
Oregon,2019,Males,More than One Race,18**,84282,21.36**,22.42**,604
Oregon,2019,Females,White,201,1840469,10.92,10.33,"3,327"
Oregon,2018,Males,White,599,1800700,33.27,31.18,"11,132"
Oregon,2018,Females,White,197,1830153,10.76,10.05,"3,844"
Oregon,2018,Females,HI Native / Pacific Islander,0**,9426,0.00**,0.00**,
Pennsylvania,2023,Males,White,"1,430",5164211,27.69,25.22,"23,279"
Pennsylvania,2023,Males,Black,126,767960,16.41,16.6,"3,337"
Pennsylvania,2023,Males,American Indian / Alaska Native,0**,31023,0.00**,0.00**,
Pennsylvania,2023,Males,Asian,29,264280,10.97,10.58,737
Pennsylvania,2023,Males,More than One Race,11**,156101,7.05**,7.40**,393
Pennsylvania,2023,Females,White,337,5277197,6.39,6.04,"6,018"
Pennsylvania,2023,Females,Black,28,820560,3.41,3.73,742
Pennsylvania,2023,Females,American Indian / Alaska Native,0**,30005,0.00**,0.00**,
Pennsylvania,2023,Females,Asian,12**,277932,4.32**,4.11**,329
Pennsylvania,2023,Females,HI Native / Pacific Islander,0**,6528,0.00**,0.00**,
Pennsylvania,2022,Males,White,"1,386",5182358,26.75,24.91,"23,857"
Pennsylvania,2022,Males,Black,124,765217,16.21,16.47,"3,310"
Pennsylvania,2022,Males,Asian,39,258836,15.07,15.11,"1,057"
Pennsylvania,2022,Males,HI Native / Pacific Islander,0**,6014,0.00**,0.00**,
Pennsylvania,2022,Males,More than One Race,12**,151762,7.91**,9.21**,421
Pennsylvania,2022,Females,White,344,5296967,6.49,6.04,"5,853"
Pennsylvania,2022,Females,Black,30,818847,3.66,3.76,912
Pennsylvania,2022,Females,American Indian / Alaska Native,0**,28722,0.00**,0.00**,
Pennsylvania,2022,Females,Asian,12**,272057,4.41**,4.16**,336
Pennsylvania,2022,Females,HI Native / Pacific Islander,0**,6175,0.00**,0.00**,
Pennsylvania,2021,Males,White,"1,368",5215128,26.23,24.6,"24,464"
Pennsylvania,2021,Males,Black,123,763870,16.1,16.53,"3,591"
Pennsylvania,2021,Males,Asian,25,253765,9.85,9.79,682
Pennsylvania,2021,Males,HI Native / Pacific Islander,0**,5798,0.00**,0.00**,
Pennsylvania,2021,Females,White,317,5329625,5.95,5.71,"5,992"
Pennsylvania,2021,Females,Black,32,817899,3.91,3.92,980
Pennsylvania,2021,Females,American Indian / Alaska Native,0**,27540,0.00**,0.00**,
Pennsylvania,2021,Females,HI Native / Pacific Islander,0**,5862,0.00**,0.00**,
Pennsylvania,2020,Males,White,"1,232",5224167,23.58,21.79,"21,699"
Pennsylvania,2020,Males,Black,98,760584,12.89,12.85,"2,735"
Pennsylvania,2020,Males,Asian,22,246420,8.93,8.85,652
Pennsylvania,2020,Males,HI Native / Pacific Islander,0**,5562,0.00**,0.00**,
Pennsylvania,2020,Males,More than One Race,10**,142609,7.01**,12.62**,268
Pennsylvania,2020,Females,White,290,5336761,5.43,5.28,"5,282"
Pennsylvania,2020,Females,Black,27,813537,3.32,3.22,842
Pennsylvania,2020,Females,Asian,10**,259301,3.86**,4.00**,183
Pennsylvania,2020,Females,HI Native / Pacific Islander,0**,5686,0.00**,0.00**,
Pennsylvania,2019,Males,White,"1,366",5123983,26.66,24.54,"23,455"
Pennsylvania,2019,Males,Black,96,746154,12.87,13.35,"2,601"
Pennsylvania,2019,Males,American Indian / Alaska Native,0**,26459,0.00**,0.00**,
Pennsylvania,2019,Males,Asian,28,234609,11.94,12.39,613
Pennsylvania,2019,Females,White,360,5306366,6.78,6.7,"6,878"
Pennsylvania,2019,Females,Black,29,798928,3.63,3.68,818
Pennsylvania,2019,Females,American Indian / Alaska Native,0**,25682,0.00**,0.00**,
Pennsylvania,2019,Females,HI Native / Pacific Islander,0**,5583,0.00**,0.00**,
Pennsylvania,2018,Males,White,"1,469",5142223,28.57,26.36,"25,914"
Pennsylvania,2018,Males,Black,88,742007,11.86,11.68,"2,566"
Pennsylvania,2018,Males,Asian,28,229216,12.22,11.55,916
Pennsylvania,2018,Males,HI Native / Pacific Islander,0**,5163,0.00**,0.00**,
Pennsylvania,2018,Females,White,381,5326596,7.15,7.01,"7,287"
Pennsylvania,2018,Females,Black,27,794326,3.4,3.48,706
Pennsylvania,2018,Females,American Indian / Alaska Native,0**,25020,0.00**,0.00**,
Pennsylvania,2018,Females,Asian,15**,244451,6.14**,6.04**,380
Pennsylvania,2018,Females,HI Native / Pacific Islander,0**,5382,0.00**,0.00**,
Rhode Island,2023,Males,White,80,441859,18.11,16.49,"1,294"
Rhode Island,2023,Males,American Indian / Alaska Native,0**,6947,0.00**,0.00**,
Rhode Island,2023,Males,Asian,0**,19520,0.00**,0.00**,
Rhode Island,2023,Males,HI Native / Pacific Islander,0**,1249,0.00**,0.00**,
Rhode Island,2023,Males,More than One Race,0**,16912,0.00**,0.00**,
Rhode Island,2023,Females,White,24,461369,5.2,4.69,311
Rhode Island,2023,Females,Black,0**,50452,0.00**,0.00**,
Rhode Island,2023,Females,American Indian / Alaska Native,0**,6956,0.00**,0.00**,
Rhode Island,2023,Females,HI Native / Pacific Islander,0**,1126,0.00**,0.00**,
Rhode Island,2023,Females,More than One Race,0**,17136,0.00**,0.00**,
Rhode Island,2022,Males,White,82,442763,18.52,15.94,"1,244"
Rhode Island,2022,Males,American Indian / Alaska Native,0**,6708,0.00**,0.00**,
Rhode Island,2022,Males,HI Native / Pacific Islander,0**,1176,0.00**,0.00**,
Rhode Island,2022,Females,White,32,462692,6.92,6.58,543
Rhode Island,2022,Females,HI Native / Pacific Islander,0**,1113,0.00**,0.00**,
Rhode Island,2021,Males,White,80,445466,17.96,16.96,"1,390"
Rhode Island,2021,Males,HI Native / Pacific Islander,0**,1147,0.00**,0.00**,
Rhode Island,2021,Females,White,26,465793,5.58,5.06,508
Rhode Island,2021,Females,HI Native / Pacific Islander,0**,1108,0.00**,0.00**,
Rhode Island,2021,Females,More than One Race,0**,16601,0.00**,0.00**,
Rhode Island,2020,Males,White,71,446534,15.9,14.34,"1,297"
Rhode Island,2020,Males,American Indian / Alaska Native,0**,6254,0.00**,0.00**,
Rhode Island,2020,Males,Asian,0**,19522,0.00**,0.00**,
Rhode Island,2020,Males,HI Native / Pacific Islander,0**,1119,0.00**,0.00**,
Rhode Island,2020,Females,White,13**,466802,2.79**,2.70**,222
Rhode Island,2020,Females,American Indian / Alaska Native,0**,6249,0.00**,0.00**,
Rhode Island,2020,Females,HI Native / Pacific Islander,0**,1117,0.00**,0.00**,
Rhode Island,2019,Males,White,86,429036,20.05,18.45,"1,450"
Rhode Island,2019,Males,American Indian / Alaska Native,0**,5939,0.00**,0.00**,
Rhode Island,2019,Males,HI Native / Pacific Islander,0**,1076,0.00**,0.00**,
Rhode Island,2019,Males,More than One Race,0**,15163,0.00**,0.00**,
Rhode Island,2019,Females,White,32,454743,7.04,6.17,471
Rhode Island,2019,Females,American Indian / Alaska Native,0**,5960,0.00**,0.00**,
Rhode Island,2019,Females,Asian,0**,20220,0.00**,0.00**,
Rhode Island,2019,Females,HI Native / Pacific Islander,0**,1083,0.00**,0.00**,
Rhode Island,2018,Males,White,78,430652,18.11,17.31,"1,343"
Rhode Island,2018,Males,American Indian / Alaska Native,0**,5853,0.00**,0.00**,
Rhode Island,2018,Females,White,22,456728,4.82,4.33,308
Rhode Island,2018,Females,Black,0**,44812,0.00**,0.00**,
Rhode Island,2018,Females,American Indian / Alaska Native,0**,5860,0.00**,0.00**,
Rhode Island,2018,Females,HI Native / Pacific Islander,0**,1052,0.00**,0.00**,
South Carolina,2023,Males,White,530,1826152,29.02,27.19,"8,961"
South Carolina,2023,Males,Black,99,652955,15.16,15.12,"2,731"
South Carolina,2023,Males,American Indian / Alaska Native,0**,16856,0.00**,0.00**,
South Carolina,2023,Males,HI Native / Pacific Islander,0**,3071,0.00**,0.00**,
South Carolina,2023,Females,White,150,1882431,7.97,7.75,"2,656"
South Carolina,2023,Females,Black,20**,741847,2.70**,2.70**,578
South Carolina,2023,Females,HI Native / Pacific Islander,0**,2977,0.00**,0.00**,
South Carolina,2022,Males,White,571,1793378,31.84,29.52,"9,411"
South Carolina,2022,Males,Black,77,648518,11.87,11.75,"2,189"
South Carolina,2022,Females,White,168,1846237,9.1,8.65,"2,993"
South Carolina,2022,Females,Black,17**,736415,2.31**,2.32**,620
South Carolina,2022,Females,More than One Race,0**,59574,0.00**,0.00**,
South Carolina,2021,Males,White,555,1761608,31.51,30.1,"10,386"
South Carolina,2021,Males,Black,82,645154,12.71,12.92,"2,585"
South Carolina,2021,Males,HI Native / Pacific Islander,0**,2881,0.00**,0.00**,
South Carolina,2021,Females,White,141,1808240,7.8,7.81,"2,797"
South Carolina,2021,Females,Black,13**,731827,1.78**,1.86**,404
South Carolina,2021,Females,American Indian / Alaska Native,0**,14603,0.00**,0.00**,
South Carolina,2020,Males,White,598,1739715,34.37,33,"11,983"
South Carolina,2020,Males,Black,93,642974,14.46,15.09,"2,757"
South Carolina,2020,Females,White,146,1782333,8.19,7.88,"2,630"
South Carolina,2020,Females,Black,13**,728605,1.78**,1.86**,403
South Carolina,2020,Females,American Indian / Alaska Native,0**,14280,0.00**,0.00**,
South Carolina,2020,Females,HI Native / Pacific Islander,0**,2528,0.00**,0.00**,
South Carolina,2019,Males,White,571,1735358,32.9,31.66,"11,282"
South Carolina,2019,Males,Black,99,649706,15.24,15.12,"2,835"
South Carolina,2019,Females,White,152,1799382,8.45,7.94,"2,459"
South Carolina,2019,Females,Black,11**,741566,1.48**,1.68**,280
South Carolina,2019,Females,HI Native / Pacific Islander,0**,2377,0.00**,0.00**,
South Carolina,2019,Females,More than One Race,0**,52457,0.00**,0.00**,
South Carolina,2018,Males,White,557,1713714,32.5,31.1,"10,948"
South Carolina,2018,Males,Black,76,646031,11.76,11.58,"2,328"
South Carolina,2018,Males,HI Native / Pacific Islander,0**,2656,0.00**,0.00**,
South Carolina,2018,Males,More than One Race,0**,48511,0.00**,0.00**,
South Carolina,2018,Females,White,151,1773717,8.51,7.97,"2,514"
South Carolina,2018,Females,Black,14**,735906,1.90**,1.78**,369
South Carolina,2018,Females,American Indian / Alaska Native,0**,13419,0.00**,0.00**,
South Dakota,2023,Males,White,109,393343,27.71,28.06,"2,218"
South Dakota,2023,Males,American Indian / Alaska Native,24,39031,61.49,64.69,814
South Dakota,2023,Males,More than One Race,0**,12820,0.00**,0.00**,
South Dakota,2023,Females,White,24,380515,6.31,6.6,542
South Dakota,2023,Females,Black,0**,10028,0.00**,0.00**,
South Dakota,2023,Females,American Indian / Alaska Native,18**,39325,45.77**,46.64**,642
South Dakota,2023,Females,HI Native / Pacific Islander,0**,717,0.00**,0.00**,
South Dakota,2022,Males,White,108,389716,27.71,26.13,"2,118"
South Dakota,2022,Males,American Indian / Alaska Native,31,38682,80.14,74.23,"1,235"
South Dakota,2022,Females,White,31,377430,8.21,9.09,774
South Dakota,2022,Females,Black,0**,9731,0.00**,0.00**,
South Dakota,2022,Females,American Indian / Alaska Native,12**,38911,30.84**,30.45**,439
South Dakota,2022,Females,Asian,0**,8661,0.00**,0.00**,
South Dakota,2022,Females,HI Native / Pacific Islander,0**,633,0.00**,0.00**,
South Dakota,2022,Females,More than One Race,0**,12124,0.00**,0.00**,
South Dakota,2021,Males,White,110,384502,28.61,27.69,"2,093"
South Dakota,2021,Males,American Indian / Alaska Native,34,38498,88.32,80.32,"1,335"
South Dakota,2021,Males,HI Native / Pacific Islander,0**,499,0.00**,0.00**,
South Dakota,2021,Females,White,31,372530,8.32,9.21,708
South Dakota,2021,Females,Black,0**,9256,0.00**,0.00**,
South Dakota,2021,Females,American Indian / Alaska Native,17**,38835,43.78**,40.47**,673
South Dakota,2021,Females,HI Native / Pacific Islander,0**,445,0.00**,0.00**,
South Dakota,2021,Females,More than One Race,0**,11575,0.00**,0.00**,
South Dakota,2020,Males,White,108,381383,28.32,26.69,"1,905"
South Dakota,2020,Males,American Indian / Alaska Native,31,38236,81.08,75.55,"1,165"
South Dakota,2020,Males,HI Native / Pacific Islander,0**,491,0.00**,0.00**,
South Dakota,2020,Females,White,24,369988,6.49,7.27,559
South Dakota,2020,Females,Black,0**,8897,0.00**,0.00**,
South Dakota,2020,Females,American Indian / Alaska Native,12**,38554,31.13**,32.69**,412
South Dakota,2020,Females,Asian,0**,7816,0.00**,0.00**,
South Dakota,2020,Females,HI Native / Pacific Islander,0**,380,0.00**,0.00**,
South Dakota,2019,Males,White,122,377375,32.33,31.93,"2,697"
South Dakota,2019,Males,American Indian / Alaska Native,17**,39695,42.83**,43.95**,558
South Dakota,2019,Males,HI Native / Pacific Islander,0**,451,0.00**,0.00**,
South Dakota,2019,Females,White,18**,371590,4.84**,4.63**,348
South Dakota,2019,Females,American Indian / Alaska Native,11**,40614,27.08**,23.70**,471
South Dakota,2019,Females,Asian,0**,7572,0.00**,0.00**,
South Dakota,2019,Females,HI Native / Pacific Islander,0**,348,0.00**,0.00**,
South Dakota,2018,Males,White,101,374550,26.97,26.42,"2,221"
South Dakota,2018,Males,American Indian / Alaska Native,18**,39644,45.40**,41.57**,703
South Dakota,2018,Males,HI Native / Pacific Islander,0**,429,0.00**,0.00**,
South Dakota,2018,Females,White,27,369053,7.32,7.27,608
South Dakota,2018,Females,Black,0**,8076,0.00**,0.00**,
South Dakota,2018,Females,American Indian / Alaska Native,16**,40697,39.32**,35.71**,700
South Dakota,2018,Females,Asian,0**,7171,0.00**,0.00**,
South Dakota,2018,Females,HI Native / Pacific Islander,0**,318,0.00**,0.00**,
South Dakota,2018,Females,More than One Race,0**,10522,0.00**,0.00**,
Tennessee,2023,Males,White,900,2759347,32.62,31.27,"16,433"
Tennessee,2023,Males,Black,92,556440,16.53,16.52,"2,922"
Tennessee,2023,Males,HI Native / Pacific Islander,0**,4329,0.00**,0.00**,
Tennessee,2023,Females,White,245,2825383,8.67,8.07,"4,202"
Tennessee,2023,Females,Black,21,621156,3.38,3.07,640
Tennessee,2022,Males,White,905,2729643,33.16,30.99,"16,155"
Tennessee,2022,Males,Black,93,555396,16.75,16.78,"2,578"
Tennessee,2022,Males,HI Native / Pacific Islander,0**,4232,0.00**,0.00**,
Tennessee,2022,Females,White,207,2794716,7.41,6.85,"3,647"
Tennessee,2022,Females,Black,18**,618751,2.91**,3.03**,569
Tennessee,2022,Females,American Indian / Alaska Native,0**,18456,0.00**,0.00**,
Tennessee,2021,Males,White,878,2695583,32.57,31.32,"17,432"
Tennessee,2021,Males,Black,87,554146,15.7,15.77,"2,606"
Tennessee,2021,Females,White,213,2759758,7.72,7.46,"3,817"
Tennessee,2021,Females,Black,23,616822,3.73,3.75,656
Tennessee,2021,Females,American Indian / Alaska Native,0**,17682,0.00**,0.00**,
Tennessee,2021,Females,HI Native / Pacific Islander,0**,3759,0.00**,0.00**,
Tennessee,2020,Males,White,883,2683539,32.9,31.89,"16,556"
Tennessee,2020,Males,Black,74,556885,13.29,12.35,"2,328"
Tennessee,2020,Males,HI Native / Pacific Islander,0**,3980,0.00**,0.00**,
Tennessee,2020,Females,White,219,2741568,7.99,7.57,"3,993"
Tennessee,2020,Females,Black,18**,616643,2.92**,2.83**,437
Tennessee,2020,Females,HI Native / Pacific Islander,0**,3690,0.00**,0.00**,
Tennessee,2019,Males,White,845,2628812,32.14,30.46,"15,082"
Tennessee,2019,Males,Black,76,550461,13.81,14.13,"1,974"
Tennessee,2019,Males,Asian,14**,63500,22.05**,20.82**,442
Tennessee,2019,Males,HI Native / Pacific Islander,0**,3644,0.00**,0.00**,
Tennessee,2019,Females,White,248,2724009,9.1,8.8,"4,795"
Tennessee,2019,Females,Black,24,614761,3.9,3.98,614
Tennessee,2019,Females,American Indian / Alaska Native,0**,15699,0.00**,0.00**,
Tennessee,2019,Females,HI Native / Pacific Islander,0**,3398,0.00**,0.00**,
Tennessee,2018,Males,White,798,2611941,30.55,29.37,"14,948"
Tennessee,2018,Males,Black,75,547390,13.7,14.27,"2,034"
Tennessee,2018,Females,White,253,2705462,9.35,8.85,"4,645"
Tennessee,2018,Females,Black,17**,610114,2.79**,2.65**,502
Tennessee,2018,Females,HI Native / Pacific Islander,0**,3255,0.00**,0.00**,
Texas,2023,Males,White,"3,037",11751984,25.84,25.69,"63,843"
Texas,2023,Males,Black,288,2017207,14.28,14,"8,180"
Texas,2023,Males,American Indian / Alaska Native,10**,170395,5.87**,5.73**,261
Texas,2023,Males,Asian,106,896927,11.82,11.74,"2,508"
Texas,2023,Males,More than One Race,16**,354173,4.52**,4.37**,580
Texas,2023,Females,White,801,11684073,6.86,6.8,"17,210"
Texas,2023,Females,Black,72,2140578,3.36,3.21,"2,255"
Texas,2023,Females,Asian,36,922275,3.9,3.7,970
Texas,2022,Males,White,"3,103",11634666,26.67,26.56,"66,037"
Texas,2022,Males,Black,308,1968253,15.65,14.8,"9,362"
Texas,2022,Males,Asian,80,847673,9.44,9.74,"1,854"
Texas,2022,Males,More than One Race,13**,339001,3.84**,4.57**,398
Texas,2022,Females,White,735,11568160,6.35,6.34,"16,222"
Texas,2022,Females,Black,77,2085886,3.69,3.49,"2,338"
Texas,2022,Females,Asian,30,876714,3.42,3.32,701
Texas,2021,Males,White,"2,985",11522893,25.91,25.97,"63,953"
Texas,2021,Males,Black,277,1919466,14.43,13.87,"8,421"
Texas,2021,Males,Asian,78,803662,9.71,9.69,"2,256"
Texas,2021,Males,More than One Race,19**,323208,5.88**,6.26**,638
Texas,2021,Females,White,721,11446825,6.3,6.27,"16,376"
Texas,2021,Females,Black,67,2028935,3.3,3.24,"2,251"
Texas,2021,Females,Asian,25,834840,3,3.09,734
Texas,2021,Females,HI Native / Pacific Islander,0**,23027,0.00**,0.00**,
Texas,2020,Males,White,"2,779",11442609,24.29,24.35,"61,026"
Texas,2020,Males,Black,247,1882426,13.12,12.68,"7,853"
Texas,2020,Males,Asian,91,779393,11.68,11.96,"2,352"
Texas,2020,Females,White,687,11359723,6.05,6.09,"15,940"
Texas,2020,Females,Black,64,1987686,3.22,3.18,"1,965"
Texas,2020,Females,Asian,29,810961,3.58,3.61,740
Texas,2019,Males,White,"2,730",11352305,24.05,24.14,"58,285"
Texas,2019,Males,Black,223,1821710,12.24,11.8,"6,582"
Texas,2019,Males,Asian,65,747749,8.69,8.69,"1,781"
Texas,2019,Males,More than One Race,12**,297853,4.03**,4.13**,452
Texas,2019,Females,White,762,11393216,6.69,6.62,"16,297"
Texas,2019,Females,Black,49,1942722,2.52,2.52,"1,358"
Texas,2019,Females,Asian,31,787748,3.94,3.86,786
Texas,2018,Males,White,"2,776",11246379,24.68,24.76,"59,384"
Texas,2018,Males,Black,205,1786587,11.47,11.2,"5,789"
Texas,2018,Males,American Indian / Alaska Native,11**,150104,7.33**,6.94**,287
Texas,2018,Males,Asian,100,724127,13.81,14.08,"2,578"
Texas,2018,Males,More than One Race,15**,287318,5.22**,6.58**,490
Texas,2018,Females,White,737,11289527,6.53,6.46,"16,058"
Texas,2018,Females,Black,55,1903147,2.89,2.85,"1,621"
Texas,2018,Females,Asian,20**,763234,2.62**,2.58**,583
Texas,2018,Females,HI Native / Pacific Islander,0**,20751,0.00**,0.00**,
Utah,2023,Males,White,512,1554333,32.94,34.18,"11,195"
Utah,2023,Males,Asian,11**,46009,23.91**,22.98**,273
Utah,2023,Males,More than One Race,12**,52577,22.82**,33.68**,412
Utah,2023,Females,White,140,1514455,9.24,9.41,"3,069"
Utah,2022,Males,White,528,1541208,34.26,35.36,"12,126"
Utah,2022,Males,American Indian / Alaska Native,13**,26436,49.18**,46.43**,362
Utah,2022,Males,More than One Race,11**,50461,21.80**,26.42**,378
Utah,2022,Females,White,142,1502578,9.45,9.91,"3,096"
Utah,2021,Males,White,479,1524680,31.42,32.8,"11,064"
Utah,2021,Males,More than One Race,11**,48198,22.82**,24.67**,413
Utah,2021,Females,White,115,1488532,7.73,8.05,"2,721"
Utah,2020,Males,White,485,1502629,32.28,33.74,"11,945"
Utah,2020,Females,White,124,1466558,8.46,8.88,"2,974"
Utah,2020,Females,HI Native / Pacific Islander,0**,17435,0.00**,0.00**,
Utah,2019,Males,White,477,1460721,32.66,33.99,"12,194"
Utah,2019,Males,American Indian / Alaska Native,11**,24771,44.41**,47.93**,317
Utah,2019,Females,White,127,1441319,8.81,9.28,"2,844"
Utah,2018,Males,White,485,1441188,33.65,35.32,"12,212"
Utah,2018,Females,White,138,1422554,9.7,10.19,"3,221"
Utah,2018,Females,Black,0**,19651,0.00**,0.00**,
Vermont,2023,Males,White,98,300593,32.6,31.21,"1,868"
Vermont,2023,Males,Black,0**,5980,0.00**,0.00**,
Vermont,2023,Males,American Indian / Alaska Native,0**,1353,0.00**,0.00**,
Vermont,2023,Males,Asian,0**,6159,0.00**,0.00**,
Vermont,2023,Males,HI Native / Pacific Islander,0**,151,0.00**,0.00**,
Vermont,2023,Females,White,26,305571,8.51,7.32,397
Vermont,2023,Females,Black,0**,4465,0.00**,0.00**,
Vermont,2023,Females,American Indian / Alaska Native,0**,1262,0.00**,0.00**,
